,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
56523,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,17,22,7.1,17.7,16_Q1
56524,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,9,17,1.0,5.8,16_Q1
56525,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,11,15,1.3,9.6,16_Q1
56526,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,46,34,2.8,17.7,16_Q1
56527,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,115,64,7.9,18.1,16_Q1
56528,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,48,48,4.2,16.2,16_Q1
56529,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Nasal Surgery,3,5,15.4,34.3,16_Q1
56530,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,17,21,2.6,6.4,16_Q1
56531,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,18,13,3.3,15.2,16_Q1
56532,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,142,134,7.4,22.5,16_Q1
56533,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,11,7,11.1,16.1,16_Q1
56534,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,148,98,4.5,13.8,16_Q1
56535,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,134,64,6.1,24.2,16_Q1
56536,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,16,31,8.1,10.3,16_Q1
56537,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,35,35,2.6,17.5,16_Q1
56538,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,87,43,4.3,18.2,16_Q1
56539,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,16,6,2.9,5.6,16_Q1
56540,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,56,55,5.7,14.1,16_Q1
56541,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,22,11,10.6,17.4,16_Q1
56542,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,12,28,0.8,9.8,16_Q1
56543,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,13,2.0,13.1,16_Q1
56544,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,17,20,3.6,6.0,16_Q1
56546,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,57,49,2.4,22.5,16_Q1
56547,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,78,49,8.1,21.2,16_Q1
56548,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,14,9,7.9,17.4,16_Q1
56549,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,3,5,4.6,22.9,16_Q1
56550,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,232,256,6.3,16.5,16_Q1
58473,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,9,0.9,2.1,16_Q2
58474,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,17,39,2.1,4.7,16_Q2
58475,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,5,13,1.3,3.9,16_Q2
58476,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,6,4.1,6.8,16_Q2
58477,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,43,76,0.4,8.6,16_Q2
58479,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,13,9,2.0,7.9,16_Q2
58480,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,5,163,0.3,0.9,16_Q2
58481,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,6,13,0.7,1.9,16_Q2
58482,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,14,17,9.3,22.6,16_Q2
58483,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,367,208,12.1,19.9,16_Q2
58484,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,44,32,6.8,21.0,16_Q2
58485,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,21,16,3.2,24.9,16_Q2
58486,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,10,11,1.4,13.0,16_Q2
58487,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,15,16,1.9,10.9,16_Q2
58488,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,52,71,4.3,15.3,16_Q2
58489,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,3,5,1.6,7.9,16_Q2
58490,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,109,63,16.7,36.6,16_Q2
58491,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,50,40,7.6,13.0,16_Q2
58492,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,26,20,7.3,17.3,16_Q2
58493,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,17,18,8.9,35.3,16_Q2
58494,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,153,97,6.1,24.4,16_Q2
58495,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,156,83,7.7,24.6,16_Q2
58496,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,133,80,12.1,41.3,16_Q2
58497,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,21,22,2.0,19.1,16_Q2
58498,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,35,29,6.7,27.1,16_Q2
58499,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,110,39,5.1,36.3,16_Q2
58500,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,14,8,1.2,20.4,16_Q2
58501,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,55,38,4.8,15.5,16_Q2
58502,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,15,13,16.9,30.6,16_Q2
58503,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,13,19,1.3,7.2,16_Q2
58504,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,7,1.0,11.3,16_Q2
58505,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,14,15,4.6,15.2,16_Q2
58507,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,47,37,2.6,22.1,16_Q2
58508,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,85,36,13.8,21.8,16_Q2
58509,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,256,225,5.7,15.5,16_Q2
60394,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,6,1.2,2.4,16_Q3
60395,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,3,44,2.9,6.2,16_Q3
60396,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Cone Biopsy,3,5,2.4,3.7,16_Q3
60397,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,5,14,3.4,9.1,16_Q3
60398,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,8,2.9,4.6,16_Q3
60399,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,45,72,0.9,18.1,16_Q3
60401,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,7,7,5.9,14.8,16_Q3
60402,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,5,85,0.4,1.0,16_Q3
60403,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,6,18,2.4,12.1,16_Q3
60404,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,17,11,6.6,20.0,16_Q3
60405,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,396,201,16.1,23.7,16_Q3
60406,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,45,32,3.6,17.5,16_Q3
60407,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,22,21,8.9,28.9,16_Q3
60408,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,8,15,4.1,31.1,16_Q3
60409,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,18,4.0,12.5,16_Q3
60410,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,44,46,4.4,15.2,16_Q3
60411,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,3,8,14.8,22.2,16_Q3
60412,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,5,5,26.0,34.1,16_Q3
60413,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,153,68,10.6,23.8,16_Q3
60414,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,61,49,6.1,22.7,16_Q3
60415,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,32,21,4.3,13.3,16_Q3
60416,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,38,8,7.1,16.1,16_Q3
60417,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,188,120,10.1,24.0,16_Q3
60418,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,11,8,7.1,29.4,16_Q3
60419,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,201,87,10.6,30.4,16_Q3
60420,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,145,77,11.7,27.1,16_Q3
60421,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,33,28,8.1,8.7,16_Q3
60422,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,91,30,7.3,25.2,16_Q3
60423,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,104,33,8.9,35.3,16_Q3
60424,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,16,5,29.9,62.7,16_Q3
60425,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,90,27,11.0,27.1,16_Q3
60426,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,17,5,8.7,24.7,16_Q3
60427,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,5,30,3.4,15.1,16_Q3
60428,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,13,2.0,9.6,16_Q3
60429,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,11,13,2.1,21.5,16_Q3
60431,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,54,47,1.4,23.0,16_Q3
60432,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,93,33,10.6,25.9,16_Q3
60433,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,15,7,11.1,19.5,16_Q3
60434,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,197,233,9.9,17.8,16_Q3
62367,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,11,0.7,1.3,16_Q4
62368,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,8,38,1.9,4.0,16_Q4
62369,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,5,5.4,7.7,16_Q4
62370,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,5,31,1.3,3.3,16_Q4
62371,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,11,4.0,9.4,16_Q4
62372,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,50,36,8.5,21.4,16_Q4
62374,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,3,6,4.3,10.4,16_Q4
62375,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,9,18,3.1,6.7,16_Q4
62376,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,13,16,3.9,18.2,16_Q4
62377,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,388,233,16.6,30.0,16_Q4
62378,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,41,35,4.1,27.3,16_Q4
62379,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,24,22,4.9,16.5,16_Q4
62380,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,9,8,1.1,7.0,16_Q4
62381,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,6,10,5.1,15.3,16_Q4
62382,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,14,12,6.5,17.3,16_Q4
62383,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,46,58,6.6,26.0,16_Q4
62384,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,3,9,3.1,22.5,16_Q4
62385,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,7,8,1.7,41.0,16_Q4
62386,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,14,2.1,20.0,16_Q4
62387,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,146,101,11.9,31.1,16_Q4
62388,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,48,64,5.3,17.0,16_Q4
62389,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,29,29,10.0,20.7,16_Q4
62390,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,38,20,10.6,26.1,16_Q4
62391,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,214,111,7.4,21.7,16_Q4
62392,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,16,9,1.1,15.6,16_Q4
62393,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,213,119,11.3,38.4,16_Q4
62394,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,163,96,13.1,37.9,16_Q4
62395,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Sinus Surgery,3,5,8.3,32.3,16_Q4
62396,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,28,29,5.0,9.7,16_Q4
62397,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,73,63,12.1,21.3,16_Q4
62398,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,120,35,22.7,48.1,16_Q4
62399,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,16,6,14.1,32.1,16_Q4
62400,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,70,61,10.6,27.3,16_Q4
62401,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,21,10,7.9,14.0,16_Q4
62402,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,19,14,6.2,8.8,16_Q4
62403,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,5,6,2.8,6.1,16_Q4
62404,2016,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,17,13,1.1,9.3,16_Q4
62406,2016,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,55,57,4.6,19.5,16_Q4
62407,2016,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,77,37,14.1,26.5,16_Q4
62408,2016,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,12,11,13.1,24.7,16_Q4
62409,2016,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,3,5,2.9,4.5,16_Q4
62410,2016,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,205,210,10.2,24.2,16_Q4
64377,2017,Q1,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,13,60,1.8,4.9,17_Q1
64379,2017,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,8,1.8,2.2,17_Q1
64380,2017,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,15,40,1.9,4.6,17_Q1
64381,2017,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,12,23,1.6,3.4,17_Q1
64382,2017,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,5,9,3.0,5.5,17_Q1
64383,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,45,38,4.4,38.8,17_Q1
64385,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,12,0.8,4.1,17_Q1
64386,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,8,19,2.6,9.7,17_Q1
64387,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,12,12,7.6,31.9,17_Q1
64388,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,350,265,15.3,31.0,17_Q1
64389,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,25,50,4.1,24.1,17_Q1
64390,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,16,19,7.6,37.7,17_Q1
64391,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,3,7,5.9,21.6,17_Q1
64392,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,6,11,0.9,2.1,17_Q1
64393,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,10,25,3.1,10.8,17_Q1
64394,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,45,50,5.7,29.2,17_Q1
64395,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,3,6,1.1,5.0,17_Q1
64396,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,3,7,1.0,4.2,17_Q1
64397,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,3,9,3.6,13.4,17_Q1
64398,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,9,4.9,7.9,17_Q1
64399,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,163,88,12.8,34.0,17_Q1
64400,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,37,63,5.7,19.4,17_Q1
64401,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,38,24,13.7,33.9,17_Q1
64402,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,44,18,19.1,33.3,17_Q1
64403,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,218,136,7.4,28.7,17_Q1
64404,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,16,6,12.7,37.0,17_Q1
64405,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,186,133,7.7,31.1,17_Q1
64406,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,176,94,10.5,42.0,17_Q1
64407,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Rectal Surgery,3,5,2.7,4.8,17_Q1
64408,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,31,36,5.0,26.1,17_Q1
64409,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,88,34,15.4,31.6,17_Q1
64410,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,89,47,17.3,52.9,17_Q1
64411,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,16,7,9.0,64.2,17_Q1
64412,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,71,58,11.1,26.4,17_Q1
64413,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,18,17,7.1,48.3,17_Q1
64414,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,19,35,3.6,13.1,17_Q1
64415,2017,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,10,1.1,9.5,17_Q1
64416,2017,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,12,56,0.6,8.4,17_Q1
64418,2017,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Cone Biopsy,3,6,3.1,7.4,17_Q1
64419,2017,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,55,177,0.6,10.5,17_Q1
64420,2017,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,52,48,9.2,22.6,17_Q1
64421,2017,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,9,8,13.7,20.6,17_Q1
64422,2017,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,234,319,3.3,13.6,17_Q1
64423,2017,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,11,6,13.3,25.4,17_Q1
66348,2017,Q2,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,21,50,2.9,6.2,17_Q2
66350,2017,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,10,44,2.6,4.8,17_Q2
66351,2017,Q2,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,6,6,4.0,5.7,17_Q2
66352,2017,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,8,26,2.1,5.9,17_Q2
66353,2017,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,12,4.4,8.2,17_Q2
66354,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,27,38,6.5,49.4,17_Q2
66356,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,6,2.2,22.3,17_Q2
66357,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,3,6,1.0,2.9,17_Q2
66358,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,7,20,2.5,8.5,17_Q2
66359,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,14,16,2.4,18.9,17_Q2
66360,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,317,251,14.4,31.1,17_Q2
66361,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,30,21,2.0,19.7,17_Q2
66362,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,20,20,6.3,25.1,17_Q2
66363,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,7,13,1.0,36.0,17_Q2
66364,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,6,17,2.0,12.2,17_Q2
66365,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,49,61,7.0,26.6,17_Q2
66366,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,3,8,1.1,16.8,17_Q2
66367,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,7,10,3.1,9.3,17_Q2
66368,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,120,94,15.9,37.3,17_Q2
66369,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,30,43,5.0,25.8,17_Q2
66370,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Nasal Surgery,5,5,13.0,21.4,17_Q2
66371,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,25,29,8.9,22.0,17_Q2
66372,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,32,22,17.1,35.1,17_Q2
66373,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,227,135,16.0,34.8,17_Q2
66374,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,12,8,7.6,25.0,17_Q2
66375,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,142,129,9.1,37.1,17_Q2
66376,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,131,100,16.6,38.0,17_Q2
66377,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,22,32,1.9,7.7,17_Q2
66378,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,83,39,18.6,42.9,17_Q2
66379,2017,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,64,45,8.0,57.5,17_Q2
