,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90,Y_Q
89786,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Nerve Surgery,3,5,2.1,36.5,20_Q2
89787,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,23,25,7.9,30.5,20_Q2
89788,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,19,15,17.3,49.3,20_Q2
89789,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,208,162,19.1,37.7,20_Q2
89790,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,12,5,37.3,54.8,20_Q2
89791,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,205,144,14.2,45.8,20_Q2
89792,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,128,113,9.3,29.1,20_Q2
89793,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Scope of Chest,3,5,8.3,39.7,20_Q2
89794,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,66,31,11.0,28.1,20_Q2
89795,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,69,32,23.6,43.7,20_Q2
89796,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,184,49,25.4,68.6,20_Q2
89797,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,8,10,18.0,47.1,20_Q2
89798,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,86,49,25.0,32.2,20_Q2
89799,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,29,21,23.1,41.7,20_Q2
89800,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,20,50,1.7,10.4,20_Q2
89801,2020,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,5,16,0.4,3.4,20_Q2
89802,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,35,95,2.0,20.0,20_Q2
89804,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,70,193,0.6,12.7,20_Q2
89805,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,87,93,13.0,32.7,20_Q2
89806,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,9,8,23.9,42.5,20_Q2
89807,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,3,6,3.4,15.4,20_Q2
89808,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,366,490,4.3,21.1,20_Q2
89809,2020,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,5,6,5.4,18.6,20_Q2
91775,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,8,50,2.9,5.7,20_Q3
91777,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,13,51,2.1,4.4,20_Q3
91778,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Examination Under Anaesthetic,3,8,1.5,3.6,20_Q3
91779,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,9,19,2.6,3.7,20_Q3
91780,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,3,15,1.3,3.4,20_Q3
91781,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,6,1.8,3.4,20_Q3
91782,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,29,36,3.5,34.4,20_Q3
91784,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,8,25,1.4,4.3,20_Q3
91785,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,3,7,2.1,6.3,20_Q3
91786,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,5,25,1.4,4.8,20_Q3
91787,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,14,15,6.9,28.2,20_Q3
91788,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,280,219,9.3,16.0,20_Q3
91789,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,22,52,3.4,11.0,20_Q3
91790,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,14,32,5.6,19.1,20_Q3
91791,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,9,23,1.0,4.5,20_Q3
91792,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,5,17,0.4,16.6,20_Q3
91793,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,6,20,1.1,7.1,20_Q3
91794,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,33,72,3.0,18.5,20_Q3
91795,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,20,13,12.1,22.9,20_Q3
91796,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,18,10,7.1,16.5,20_Q3
91797,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,3,8,2.1,11.9,20_Q3
91798,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,12,2.0,12.8,20_Q3
91799,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,114,99,7.9,17.6,20_Q3
91800,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,30,31,6.0,29.3,20_Q3
91801,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,28,21,5.6,27.9,20_Q3
91802,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,20,11,3.1,46.1,20_Q3
91803,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,197,150,10.0,36.2,20_Q3
91804,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,17,5,11.1,27.9,20_Q3
91805,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,183,155,8.0,39.3,20_Q3
91806,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,133,84,10.6,36.5,20_Q3
91807,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,53,35,16.0,43.0,20_Q3
91808,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,56,41,12.4,51.3,20_Q3
91809,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,204,43,18.9,111.1,20_Q3
91810,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,67,46,24.6,44.8,20_Q3
91811,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,37,13,10.0,35.3,20_Q3
91812,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,15,41,1.1,6.9,20_Q3
91813,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,6,13,0.6,7.1,20_Q3
91814,2020,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,51,103,2.0,9.3,20_Q3
91816,2020,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,90,215,0.9,7.7,20_Q3
91817,2020,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,100,76,9.1,36.6,20_Q3
91818,2020,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,9,13,7.9,11.2,20_Q3
91819,2020,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,8,7,2.9,6.6,20_Q3
91820,2020,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,334,499,4.5,14.9,20_Q3
91821,2020,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,7,6,5.0,24.1,20_Q3
93788,2020,Q4,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,6,50,1.0,5.0,20_Q4
93790,2020,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,3,49,2.7,4.7,20_Q4
93791,2020,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,3,29,2.3,4.6,20_Q4
93792,2020,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,8,2.4,2.9,20_Q4
93793,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,32,29,2.1,15.9,20_Q4
93795,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,9,14,0.9,5.8,20_Q4
93796,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,3,8,2.0,9.7,20_Q4
93797,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,5,5,0.6,13.3,20_Q4
93798,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cholecystectomy,3,7,3.0,10.5,20_Q4
93799,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,7,26,1.5,4.8,20_Q4
93800,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,18,11,2.4,13.3,20_Q4
93801,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,360,253,12.0,18.0,20_Q4
93802,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,24,39,4.0,14.6,20_Q4
93803,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Gynecomastia,7,6,57.5,66.0,20_Q4
93804,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,21,27,5.1,16.4,20_Q4
93805,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,11,22,1.4,8.7,20_Q4
93806,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,7,20,0.4,8.1,20_Q4
93807,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,16,18,1.7,4.7,20_Q4
93808,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,32,80,3.3,7.0,20_Q4
93809,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,22,9,9.6,15.7,20_Q4
93810,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,19,16,5.1,11.2,20_Q4
93811,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,7,14,2.9,11.3,20_Q4
93812,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,112,114,9.9,22.3,20_Q4
93813,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,16,27,13.1,28.6,20_Q4
93814,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,23,26,7.7,25.4,20_Q4
93815,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,29,5,4.7,17.4,20_Q4
93816,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,201,161,13.1,32.6,20_Q4
93817,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,15,8,12.0,31.2,20_Q4
93818,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,177,139,12.0,38.1,20_Q4
93819,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,116,118,9.8,22.9,20_Q4
93820,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Rectal Surgery,3,6,8.1,18.6,20_Q4
93821,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Sinus Surgery,3,6,8.1,15.5,20_Q4
93822,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,43,33,13.0,24.1,20_Q4
93823,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,60,47,15.3,48.3,20_Q4
93824,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,200,49,36.6,96.9,20_Q4
93825,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,14,7,2.9,30.2,20_Q4
93826,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,45,39,17.9,48.8,20_Q4
93827,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,31,24,16.7,31.0,20_Q4
93828,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,8,50,1.9,5.7,20_Q4
93829,2020,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,8,17,0.3,10.6,20_Q4
93830,2020,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,36,129,2.6,9.5,20_Q4
93832,2020,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Cyst/Ganglion Removal,3,7,3.1,9.3,20_Q4
93833,2020,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,88,222,0.8,11.0,20_Q4
93834,2020,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,91,76,11.6,26.8,20_Q4
93835,2020,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,3,9,9.4,22.3,20_Q4
93836,2020,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,3,11,5.9,8.7,20_Q4
93837,2020,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,363,495,4.9,12.7,20_Q4
93838,2020,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,12,9,4.0,23.7,20_Q4
94673,2020,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,0,9,1.3,3.0,20_Q4
94694,2020,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Cone Biopsy,0,5,4.3,5.4,20_Q4
94698,2020,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Examination Under Anaesthetic,0,10,0.7,5.1,20_Q4
94718,2020,Q3,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,0,5,3.6,4.9,20_Q3
94725,2020,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Appendectomy,0,6,7.9,19.4,20_Q3
94733,2020,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,0,6,1.6,2.3,20_Q2
94751,2020,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,0,7,5.3,8.5,20_Q1
94762,2020,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,0,6,1.5,2.0,20_Q1
94767,2020,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,0,11,1.7,2.1,20_Q1
94773,2019,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,0,5,1.4,1.9,19_Q4
94791,2019,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Laparotomy,0,7,0.3,2.8,19_Q4
94803,2019,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,0,24,0.4,11.2,19_Q3
94806,2019,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,0,7,0.6,2.6,19_Q4
94814,2019,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,0,9,1.3,5.7,19_Q3
94833,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Thyroidectomy,0,5,6.9,11.3,19_Q2
94839,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Rectal Surgery,0,5,5.3,9.2,19_Q2
94841,2019,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,0,11,2.3,4.4,19_Q2
94847,2019,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,0,5,8.9,14.3,19_Q2
94901,2018,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Cone Biopsy,0,6,2.8,7.4,18_Q4
94917,2018,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,0,7,0.9,2.5,18_Q3
94929,2018,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Scope of Chest,0,5,0.3,6.4,18_Q3
94937,2018,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,0,6,1.7,8.6,18_Q3
97476,2021,Q1,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,16,57,1.0,4.9,21_Q1
97478,2021,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,9,46,2.1,5.6,21_Q1
97479,2021,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Examination Under Anaesthetic,3,6,2.3,4.1,21_Q1
97480,2021,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,10,13,3.3,3.8,21_Q1
97481,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,35,42,2.6,14.7,21_Q1
97483,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,8,10,1.4,39.6,21_Q1
97484,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,3,8,8.1,11.2,21_Q1
97485,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,3,7,0.1,1.7,21_Q1
97486,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,7,4.4,7.6,21_Q1
97487,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,8,38,1.1,4.6,21_Q1
97488,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,16,19,6.7,19.3,21_Q1
97489,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,473,239,16.3,24.0,21_Q1
97490,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,21,50,3.2,13.1,21_Q1
97491,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,17,30,3.8,15.2,21_Q1
97492,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,7,24,2.1,15.7,21_Q1
97493,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,15,18,0.8,5.6,21_Q1
97494,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,22,16,2.4,18.2,21_Q1
97495,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,53,74,4.2,11.4,21_Q1
97496,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,28,15,7.4,32.4,21_Q1
97497,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,16,12,6.3,51.3,21_Q1
97498,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Laparotomy,3,5,0.7,1.2,21_Q1
97499,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,19,4.1,7.5,21_Q1
97500,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,109,98,9.9,19.6,21_Q1
97501,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,14,28,4.2,11.0,21_Q1
97502,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,21,22,10.7,30.7,21_Q1
97503,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,30,16,5.2,45.6,21_Q1
97504,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,224,173,12.6,24.8,21_Q1
97505,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,15,5,18.3,25.4,21_Q1
97506,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,188,117,9.3,31.9,21_Q1
97507,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,105,117,7.7,25.2,21_Q1
97508,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Scope of Chest,3,5,0.9,14.8,21_Q1
97509,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,52,36,9.0,16.7,21_Q1
97510,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,56,40,11.2,46.8,21_Q1
97511,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,190,51,31.4,103.9,21_Q1
97512,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,14,10,7.5,48.1,21_Q1
97513,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,31,26,12.9,47.6,21_Q1
97514,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,29,21,10.4,43.0,21_Q1
97515,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,12,38,1.4,6.3,21_Q1
97516,2021,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,6,15,0.7,18.2,21_Q1
97517,2021,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,46,117,1.9,9.4,21_Q1
97519,2021,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Cyst/Ganglion Removal,6,7,4.0,16.1,21_Q1
97520,2021,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,87,225,0.9,16.5,21_Q1
97521,2021,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,109,79,9.9,22.4,21_Q1
97522,2021,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,5,5,3.4,9.9,21_Q1
97523,2021,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,447,546,4.9,10.4,21_Q1
97524,2021,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,7,16,4.0,14.0,21_Q1
99451,2021,Q2,Provincial Health Services Authority,B.C. Cancer Agency,All Other Procedures,51,128,1.0,3.2,21_Q2
99453,2021,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,6,25,2.6,4.7,21_Q2
99454,2021,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,5,1.4,2.3,21_Q2
99455,2021,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,12,24,3.3,5.0,21_Q2
99456,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,39,44,2.5,17.1,21_Q2
99458,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,5,19,2.3,11.4,21_Q2
99459,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,3,5,0.9,1.1,21_Q2
99460,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,6,4.4,5.2,21_Q2
99461,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,12,30,1.5,10.5,21_Q2
99462,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,13,16,5.9,26.0,21_Q2
99463,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,477,259,19.4,24.6,21_Q2
99464,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,36,45,2.4,13.5,21_Q2
99465,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,21,24,5.1,16.7,21_Q2
99466,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Foreign Body Removal Surgery,10,16,1.6,5.6,21_Q2
99467,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,20,23,0.3,15.2,21_Q2
99468,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,37,3.4,13.5,21_Q2
99469,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,28,74,5.2,13.2,21_Q2
99470,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,22,20,9.4,48.4,21_Q2
99471,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,15,12,3.4,12.9,21_Q2
99472,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,3,7,0.9,3.2,21_Q2
99473,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Laparotomy,3,5,1.3,9.0,21_Q2
99474,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,13,7,2.9,14.3,21_Q2
99475,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,91,107,7.9,29.3,21_Q2
99476,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,17,18,2.6,10.5,21_Q2
99477,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Nasal Surgery,12,6,8.1,24.9,21_Q2
99478,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,7,29,8.3,32.6,21_Q2
99479,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,33,14,4.6,29.9,21_Q2
99480,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,177,169,11.6,22.0,21_Q2
99481,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,22,7,3.0,25.7,21_Q2
99482,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,201,121,10.1,29.7,21_Q2
99483,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,105,107,4.2,41.4,21_Q2
99484,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Scope of Chest,3,10,0.4,29.3,21_Q2
99485,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Sinus Surgery,3,5,3.4,19.6,21_Q2
99486,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,59,30,14.0,29.3,21_Q2
99487,2021,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,50,59,9.7,27.8,21_Q2
