,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
52489,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Cyst/Ganglion Removal,10,5,4.1,15.9
52490,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,45,62,5.5,16.7
52491,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,58,62,4.9,16.1
52492,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Endarterectomy,6,10,8.9,31.4
52493,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,5,6,4.5,13.6
52494,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Excision Lesion/Tumour,6,13,4.4,6.7
52495,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Fallopian Tube/Ovarian Surgery,35,32,5.3,17.3
52496,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Foot/Ankle Surgery,11,9,24.4,45.6
52497,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Abdominal,99,66,7.2,29.6
52498,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Hip Replacement,129,39,11.9,34.7
52499,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Kidney/Bladder Stone Removal,17,12,6.1,12.7
52500,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Knee - ACL Repair,6,12,13.1,72.9
52501,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Knee - Meniscectomy,18,17,9.1,45.1
52502,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Knee Arthroscopy,12,15,6.9,19.3
52503,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Knee Replacement,276,84,25.2,50.9
52504,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Laparoscopy,3,5,11.3,21.9
52505,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Lens & Vitreous (non-cataract) Surgery,7,7,3.6,8.6
52506,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Lipectomy,12,7,17.6,21.1
52507,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Male Reproductive Surgery,23,23,9.7,20.5
52508,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Mastectomy,10,11,2.7,8.7
52509,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Nasal Surgery,87,13,20.1,39.7
52510,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Oral Cavity & Pharynx Surgery,7,10,5.1,6.8
52511,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Other Eye Surgery,10,5,3.9,32.7
52512,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Other Joint Reconstruction,42,31,14.9,32.1
52513,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Other Orthopaedic Surgery,71,62,8.4,25.9
52514,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Other Urology Surgery,18,16,4.8,20.5
52515,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Prostate Surgery,27,28,5.6,37.3
52516,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Rectal Surgery,7,5,9.9,13.0
52517,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Shoulder Surgery,112,51,9.1,28.0
52518,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Skin Tumour Removal,13,6,5.0,8.1
52519,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Tendon Surgery,12,8,6.8,30.2
52520,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Thyroidectomy,13,6,3.9,16.4
52521,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Tonsillectomy/Adenoidectomy,41,8,24.2,35.7
52522,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Uterine Surgery,53,68,8.0,22.0
52523,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Vaginal Repair,6,9,14.4,29.9
52524,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Vascular Bypass Graft - Non Cardiac,12,6,12.4,28.6
52525,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Vascular Surgery - Other,27,9,21.9,37.3
52526,2015-01-01,Q3,Northern,The University Hospital Of Northern British Columbia,Wound/Laceration Care,3,7,5.7,12.8
52528,2015-01-01,Q3,Northern,Wrinch Memorial Hospital,Dental Surgery,5,25,2.0,14.7
54331,2015-01-01,Q4,Northern,Bulkley Valley District Hospital,Hand/Wrist Surgery,3,7,2.6,7.7
54332,2015-01-01,Q4,Northern,Bulkley Valley District Hospital,Hernia Repair - Abdominal,3,18,4.6,18.8
54333,2015-01-01,Q4,Northern,Bulkley Valley District Hospital,Knee Arthroscopy,3,5,11.6,17.7
54334,2015-01-01,Q4,Northern,Bulkley Valley District Hospital,Other Orthopaedic Surgery,3,6,2.0,3.8
54335,2015-01-01,Q4,Northern,Bulkley Valley District Hospital,Uterine Surgery,3,14,9.2,9.3
54337,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Cholecystectomy,21,14,16.9,22.0
54338,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Dental Surgery,7,13,7.4,14.4
54339,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Fracture Repair,3,5,3.1,6.5
54340,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Hernia Repair - Abdominal,24,28,6.0,18.7
54341,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Hip Replacement,40,10,39.1,43.3
54342,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Knee Arthroscopy,6,19,4.1,5.8
54343,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Knee Replacement,69,17,41.6,51.3
54344,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Male Reproductive Surgery,5,15,8.6,23.1
54345,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Nerve Surgery,3,8,4.8,13.9
54346,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Other Orthopaedic Surgery,8,21,4.6,12.0
54347,2015-01-01,Q4,Northern,Dawson Creek And District Hospital,Shoulder Surgery,21,34,5.0,30.5
54349,2015-01-01,Q4,Northern,Fort St John General Hospital,Cataract Surgery,104,51,19.0,26.4
54350,2015-01-01,Q4,Northern,Fort St John General Hospital,Cholecystectomy,8,10,4.8,18.2
54351,2015-01-01,Q4,Northern,Fort St John General Hospital,Cyst/Ganglion Removal,5,7,2.3,12.4
54352,2015-01-01,Q4,Northern,Fort St John General Hospital,D&C and Related Surgery,3,7,4.3,6.7
54353,2015-01-01,Q4,Northern,Fort St John General Hospital,Dental Surgery,10,8,3.9,6.2
54354,2015-01-01,Q4,Northern,Fort St John General Hospital,Fallopian Tube/Ovarian Surgery,3,9,7.1,9.4
54355,2015-01-01,Q4,Northern,Fort St John General Hospital,Hernia Repair - Abdominal,6,18,4.4,14.9
54356,2015-01-01,Q4,Northern,Fort St John General Hospital,Male Reproductive Surgery,5,9,4.4,11.2
54357,2015-01-01,Q4,Northern,Fort St John General Hospital,Other Orthopaedic Surgery,13,23,5.7,9.1
54358,2015-01-01,Q4,Northern,Fort St John General Hospital,Tonsillectomy/Adenoidectomy,10,11,8.0,13.1
54359,2015-01-01,Q4,Northern,Fort St John General Hospital,Uterine Surgery,10,56,6.0,14.0
54360,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,All Other Procedures,3,18,3.3,7.6
54362,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Breast Reconstruction,6,13,2.9,4.5
54363,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,7,9,2.9,4.8
54364,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Cyst/Ganglion Removal,7,6,7.4,20.1
54365,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Dental Surgery,15,40,1.9,4.3
54366,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Fallopian Tube/Ovarian Surgery,3,5,3.9,4.3
54367,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Hernia Repair - Abdominal,10,18,4.4,6.4
54368,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Knee - ACL Repair,3,7,8.4,14.3
54369,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Knee - Meniscectomy,12,14,3.7,10.1
54370,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Myringotomy,5,20,5.9,17.1
54371,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Nasal Surgery,5,7,2.9,12.2
54372,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Other Orthopaedic Surgery,9,7,4.4,13.3
54373,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Skin Tumour Removal,13,20,3.5,8.1
54374,2015-01-01,Q4,Northern,G.R. Baker Memorial Hospital,Tonsillectomy/Adenoidectomy,40,37,8.3,16.0
54376,2015-01-01,Q4,Northern,Kitimat General Hospital,Cyst/Ganglion Removal,5,12,2.6,6.0
54377,2015-01-01,Q4,Northern,Kitimat General Hospital,Dental Surgery,3,5,1.7,7.7
54378,2015-01-01,Q4,Northern,Kitimat General Hospital,Hernia Repair - Abdominal,3,5,2.0,4.8
54379,2015-01-01,Q4,Northern,Kitimat General Hospital,Knee - ACL Repair,6,6,5.1,11.4
54380,2015-01-01,Q4,Northern,Kitimat General Hospital,Knee Replacement,30,15,19.3,26.5
54381,2015-01-01,Q4,Northern,Kitimat General Hospital,Other Orthopaedic Surgery,27,56,5.6,11.4
54382,2015-01-01,Q4,Northern,Kitimat General Hospital,Shoulder Surgery,3,8,4.6,8.1
54383,2015-01-01,Q4,Northern,Kitimat General Hospital,Tonsillectomy/Adenoidectomy,3,8,5.4,10.5
54385,2015-01-01,Q4,Northern,Mills Memorial Hospital,Bowel Resection,3,7,1.0,2.6
54386,2015-01-01,Q4,Northern,Mills Memorial Hospital,Cataract Surgery,22,168,1.0,2.0
54387,2015-01-01,Q4,Northern,Mills Memorial Hospital,D&C and Related Surgery,3,13,1.1,2.1
54388,2015-01-01,Q4,Northern,Mills Memorial Hospital,Dental Surgery,3,100,0.1,0.4
54389,2015-01-01,Q4,Northern,Mills Memorial Hospital,Excision Lesion/Tumour,3,6,2.4,3.6
54390,2015-01-01,Q4,Northern,Mills Memorial Hospital,Fallopian Tube/Ovarian Surgery,6,10,1.1,3.2
54391,2015-01-01,Q4,Northern,Mills Memorial Hospital,Hernia Repair - Abdominal,6,18,0.6,4.1
54392,2015-01-01,Q4,Northern,Mills Memorial Hospital,Myringotomy,3,5,0.0,0.0
54393,2015-01-01,Q4,Northern,Mills Memorial Hospital,Nasal Surgery,32,28,0.0,0.0
54394,2015-01-01,Q4,Northern,Mills Memorial Hospital,Other Urology Surgery,18,12,2.3,3.1
54395,2015-01-01,Q4,Northern,Mills Memorial Hospital,Tonsillectomy/Adenoidectomy,24,16,0.0,0.0
54396,2015-01-01,Q4,Northern,Mills Memorial Hospital,Uterine Surgery,5,24,1.1,2.1
54398,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Cholecystectomy,3,8,1.1,2.1
54399,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Dental Surgery,3,23,0.1,0.4
54400,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Fallopian Tube/Ovarian Surgery,3,6,0.5,5.3
54401,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Foot/Ankle Surgery,3,15,6.1,8.0
54402,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Hernia Repair - Abdominal,3,17,1.9,6.5
54403,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Hip Replacement,3,7,7.9,8.9
54404,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Knee Arthroscopy,3,14,2.9,6.1
54405,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Knee Replacement,6,13,7.0,8.9
54406,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Nasal Surgery,3,9,1.0,1.3
54407,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Other Orthopaedic Surgery,3,25,1.7,5.6
54408,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Tendon Surgery,3,5,4.0,8.3
54409,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Uterine Surgery,13,16,4.9,7.2
54410,2015-01-01,Q4,Northern,Prince Rupert Regional Hospital,Vascular Surgery - Other,3,7,0.6,3.6
54412,2015-01-01,Q4,Northern,St. John Hospital,Dental Surgery,11,11,9.9,17.0
54413,2015-01-01,Q4,Northern,St. John Hospital,Hernia Repair - Abdominal,10,5,13.4,33.2
54414,2015-01-01,Q4,Northern,St. John Hospital,Knee - Meniscectomy,17,18,5.1,11.4
54415,2015-01-01,Q4,Northern,St. John Hospital,Male Reproductive Surgery,7,8,8.8,14.9
54416,2015-01-01,Q4,Northern,St. John Hospital,Other Orthopaedic Surgery,9,17,10.7,13.6
54417,2015-01-01,Q4,Northern,St. John Hospital,Tonsillectomy/Adenoidectomy,40,25,10.9,18.3
54418,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,All Other Procedures,41,41,7.3,16.7
54420,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Aortic Aneurysm Repair,3,5,8.7,11.2
54421,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Biopsy in OR,10,17,4.3,10.0
54422,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Bladder Surgery,42,50,5.1,10.9
54423,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Bowel Resection,16,18,4.4,7.9
54424,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Breast Biopsy,5,14,4.0,4.8
54425,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Breast Reduction,16,5,23.6,25.3
54426,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Cataract Surgery,207,283,7.6,27.0
54427,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Cholecystectomy,66,38,8.3,16.3
54428,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Colostomy/Ileostomy,3,6,11.1,14.5
54429,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,30,51,7.1,17.7
54430,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,49,45,9.1,18.7
54431,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Endarterectomy,3,5,15.7,20.3
54432,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,10,5,8.0,8.6
54433,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Excision Lesion/Tumour,8,12,6.9,20.5
54434,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Fallopian Tube/Ovarian Surgery,44,34,8.0,19.3
54435,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Fistula Repair - Non Vascular,3,6,7.7,10.7
54436,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Foot/Ankle Surgery,11,7,7.1,23.5
54437,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Hand/Wrist Surgery,8,10,13.9,32.2
54438,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Abdominal,97,71,10.1,19.4
54439,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Hip Replacement,147,55,20.0,38.4
54440,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Kidney/Bladder Stone Removal,15,14,10.1,22.2
54441,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Knee - ACL Repair,11,8,12.3,34.5
54442,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Knee - Meniscectomy,20,20,6.7,15.1
54443,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Knee Arthroscopy,17,12,9.1,17.7
54444,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Knee Replacement,330,82,27.6,60.3
54445,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Lens & Vitreous (non-cataract) Surgery,3,8,3.6,10.6
54446,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Lipectomy,3,5,20.9,32.4
54447,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Male Reproductive Surgery,42,18,7.1,20.7
54448,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Mastectomy,11,17,4.3,7.8
54449,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Nasal Surgery,93,14,8.5,36.3
54450,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Nerve Surgery,3,5,12.7,22.3
54451,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Oral Cavity & Pharynx Surgery,6,7,6.3,13.4
54452,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Other Eye Surgery,12,5,15.4,44.9
54453,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Other Joint Reconstruction,59,28,13.0,26.7
54454,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Other Orthopaedic Surgery,89,58,6.9,20.3
54455,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Other Urology Surgery,23,28,5.5,15.4
54456,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Prostate Surgery,32,23,6.4,35.5
54457,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Shoulder Surgery,123,57,15.0,35.7
54458,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Skin Tumour Removal,14,8,5.7,12.7
54459,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Tendon Surgery,7,11,7.3,18.0
54460,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Thyroidectomy,16,7,9.1,14.0
54461,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Tonsillectomy/Adenoidectomy,31,8,14.0,29.9
54462,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Uterine Surgery,64,57,6.9,19.3
54463,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Vaginal Repair,5,7,8.1,19.7
54464,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Vascular Bypass Graft - Non Cardiac,12,6,3.9,18.0
54465,2015-01-01,Q4,Northern,The University Hospital Of Northern British Columbia,Vascular Surgery - Other,21,14,18.3,34.7
54467,2015-01-01,Q4,Northern,Wrinch Memorial Hospital,Dental Surgery,7,16,1.2,5.6
56324,2016-01-01,Q1,Northern,Bulkley Valley District Hospital,Dental Surgery,6,7,11.0,16.1
56325,2016-01-01,Q1,Northern,Bulkley Valley District Hospital,Hernia Repair - Abdominal,10,7,4.9,7.3
56326,2016-01-01,Q1,Northern,Bulkley Valley District Hospital,Knee - Meniscectomy,3,6,0.1,0.2
56327,2016-01-01,Q1,Northern,Bulkley Valley District Hospital,Male Reproductive Surgery,10,5,5.1,20.2
56328,2016-01-01,Q1,Northern,Bulkley Valley District Hospital,Other Orthopaedic Surgery,3,6,4.3,13.9
56329,2016-01-01,Q1,Northern,Bulkley Valley District Hospital,Uterine Surgery,6,9,11.4,19.1
56331,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Cholecystectomy,20,24,9.9,22.0
56332,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Cyst/Ganglion Removal,5,5,6.9,18.9
56333,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Dental Surgery,16,8,6.2,14.5
56334,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Hernia Repair - Abdominal,37,29,7.1,17.5
56335,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Hip Replacement,44,17,43.9,51.5
56336,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Knee Arthroscopy,11,15,3.3,9.4
56337,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Knee Replacement,58,28,40.4,48.9
56338,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Male Reproductive Surgery,5,7,8.1,10.9
56339,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Other Orthopaedic Surgery,16,13,5.3,10.4
56340,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Prostate Surgery,3,5,6.9,6.9
56341,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Shoulder Surgery,18,23,4.9,11.6
56342,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Tonsillectomy/Adenoidectomy,13,13,3.6,13.6
56343,2016-01-01,Q1,Northern,Dawson Creek And District Hospital,Varicose Veins Ligation/Stripping,3,12,15.7,30.5
56345,2016-01-01,Q1,Northern,Fort St John General Hospital,Cataract Surgery,154,61,15.7,38.3
56346,2016-01-01,Q1,Northern,Fort St John General Hospital,Cholecystectomy,5,25,4.1,8.7
56347,2016-01-01,Q1,Northern,Fort St John General Hospital,Cyst/Ganglion Removal,5,9,3.0,7.5
56348,2016-01-01,Q1,Northern,Fort St John General Hospital,D&C and Related Surgery,5,21,2.1,5.6
56349,2016-01-01,Q1,Northern,Fort St John General Hospital,Dental Surgery,8,22,4.1,8.6
56350,2016-01-01,Q1,Northern,Fort St John General Hospital,Fallopian Tube/Ovarian Surgery,3,5,2.1,13.6
56351,2016-01-01,Q1,Northern,Fort St John General Hospital,Hand/Wrist Surgery,7,11,2.1,4.1
56352,2016-01-01,Q1,Northern,Fort St John General Hospital,Hernia Repair - Abdominal,21,28,3.8,7.7
56353,2016-01-01,Q1,Northern,Fort St John General Hospital,Knee Arthroscopy,9,6,1.4,10.6
56354,2016-01-01,Q1,Northern,Fort St John General Hospital,Male Reproductive Surgery,7,8,4.1,6.2
56355,2016-01-01,Q1,Northern,Fort St John General Hospital,Myringotomy,6,6,6.9,10.4
56356,2016-01-01,Q1,Northern,Fort St John General Hospital,Other Orthopaedic Surgery,6,17,5.6,16.2
56357,2016-01-01,Q1,Northern,Fort St John General Hospital,Rectal Surgery,6,6,5.4,10.5
56358,2016-01-01,Q1,Northern,Fort St John General Hospital,Skin Tumour Removal,14,9,2.7,7.7
56359,2016-01-01,Q1,Northern,Fort St John General Hospital,Tonsillectomy/Adenoidectomy,9,14,6.0,16.2
56360,2016-01-01,Q1,Northern,Fort St John General Hospital,Uterine Surgery,11,39,3.8,15.3
56361,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,All Other Procedures,3,6,4.3,5.9
56363,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Breast Reconstruction,3,15,4.1,12.3
56364,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,3,14,3.9,8.8
56365,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Dental Surgery,13,27,2.3,9.7
56366,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Excision Lesion/Tumour,3,12,4.4,7.1
56367,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Fallopian Tube/Ovarian Surgery,3,5,4.1,12.2
56368,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Foreign Body Removal Surgery,3,5,3.6,4.7
56369,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Hand/Wrist Surgery,3,10,4.6,7.6
56370,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Hernia Repair - Abdominal,8,16,4.6,7.5
56371,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Knee - Meniscectomy,12,17,3.7,6.4
56372,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Myringotomy,10,10,3.7,10.7
56373,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Nasal Surgery,5,6,8.6,12.2
56374,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Other Orthopaedic Surgery,3,11,4.1,6.0
56375,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Other Urology Surgery,18,23,0.1,2.6
56376,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Skin Tumour Removal,15,28,5.4,10.0
56377,2016-01-01,Q1,Northern,G.R. Baker Memorial Hospital,Tonsillectomy/Adenoidectomy,21,46,7.1,16.0
56379,2016-01-01,Q1,Northern,Kitimat General Hospital,Cyst/Ganglion Removal,7,11,1.6,3.1
56380,2016-01-01,Q1,Northern,Kitimat General Hospital,Dental Surgery,3,9,1.3,11.5
56381,2016-01-01,Q1,Northern,Kitimat General Hospital,Hand/Wrist Surgery,7,8,4.4,7.0
56382,2016-01-01,Q1,Northern,Kitimat General Hospital,Hernia Repair - Abdominal,3,7,1.1,2.0
56383,2016-01-01,Q1,Northern,Kitimat General Hospital,Hip Replacement,7,8,12.1,20.8
56384,2016-01-01,Q1,Northern,Kitimat General Hospital,Knee Arthroscopy,8,6,2.4,16.8
56385,2016-01-01,Q1,Northern,Kitimat General Hospital,Knee Replacement,33,17,20.6,40.3
56386,2016-01-01,Q1,Northern,Kitimat General Hospital,Other Joint Reconstruction,10,9,2.3,3.2
56387,2016-01-01,Q1,Northern,Kitimat General Hospital,Other Orthopaedic Surgery,24,34,4.9,18.3
56388,2016-01-01,Q1,Northern,Kitimat General Hospital,Wound/Laceration Care,3,5,0.7,11.3
56389,2016-01-01,Q1,Northern,Mills Memorial Hospital,All Other Procedures,15,12,0.9,2.9
56391,2016-01-01,Q1,Northern,Mills Memorial Hospital,Biopsy in OR,3,12,0.6,2.4
56392,2016-01-01,Q1,Northern,Mills Memorial Hospital,Bowel Resection,3,7,1.0,3.3
56393,2016-01-01,Q1,Northern,Mills Memorial Hospital,Cataract Surgery,39,220,0.9,1.1
56394,2016-01-01,Q1,Northern,Mills Memorial Hospital,Cholecystectomy,7,17,0.6,3.0
56395,2016-01-01,Q1,Northern,Mills Memorial Hospital,Cone Biopsy,3,5,1.6,3.7
56396,2016-01-01,Q1,Northern,Mills Memorial Hospital,D&C and Related Surgery,3,11,3.0,4.6
56397,2016-01-01,Q1,Northern,Mills Memorial Hospital,Dental Surgery,3,106,0.0,0.1
56398,2016-01-01,Q1,Northern,Mills Memorial Hospital,Fallopian Tube/Ovarian Surgery,3,14,3.1,5.7
56399,2016-01-01,Q1,Northern,Mills Memorial Hospital,Hernia Repair - Abdominal,3,25,2.3,5.1
56400,2016-01-01,Q1,Northern,Mills Memorial Hospital,Mastectomy,3,14,0.1,0.6
56401,2016-01-01,Q1,Northern,Mills Memorial Hospital,Myringotomy,3,7,0.0,0.0
56402,2016-01-01,Q1,Northern,Mills Memorial Hospital,Other Eye Surgery,3,8,1.0,1.1
56403,2016-01-01,Q1,Northern,Mills Memorial Hospital,Other Urology Surgery,18,68,0.1,4.4
56404,2016-01-01,Q1,Northern,Mills Memorial Hospital,Prostate Surgery,3,5,0.1,2.8
56405,2016-01-01,Q1,Northern,Mills Memorial Hospital,Tonsillectomy/Adenoidectomy,29,16,0.0,0.0
56406,2016-01-01,Q1,Northern,Mills Memorial Hospital,Tympanoplasty,3,5,0.0,0.0
56407,2016-01-01,Q1,Northern,Mills Memorial Hospital,Uterine Surgery,3,21,2.4,4.1
56409,2016-01-01,Q1,Northern,Prince Rupert Regional Hospital,Dental Surgery,3,31,0.1,0.9
56410,2016-01-01,Q1,Northern,Prince Rupert Regional Hospital,Fallopian Tube/Ovarian Surgery,3,6,2.1,5.4
56411,2016-01-01,Q1,Northern,Prince Rupert Regional Hospital,Hernia Repair - Abdominal,3,12,1.6,5.4
