,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
54736,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Endarterectomy,3,6,5.5,8.6
54737,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Fallopian Tube/Ovarian Surgery,15,36,2.8,5.6
54738,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Foot/Ankle Surgery,19,16,8.4,18.9
54739,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Fracture Repair,3,11,0.6,5.0
54740,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Hand/Wrist Surgery,3,5,7.0,9.8
54741,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Hernia Repair - Abdominal,115,84,11.6,23.5
54742,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Hip Replacement,105,59,8.0,29.2
54743,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Knee - ACL Repair,16,21,3.3,14.3
54744,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Knee Arthroscopy,78,82,6.9,17.0
54745,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Knee Replacement,260,133,11.4,31.0
54746,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Laparoscopy,13,30,2.9,6.1
54747,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Male Reproductive Surgery,28,18,9.2,24.3
54748,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Mastectomy,5,17,3.4,8.2
54749,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Mastoidectomy,10,5,23.4,23.7
54750,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Nasal Surgery,110,82,11.8,22.9
54751,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Other Eye Surgery,5,7,1.1,14.8
54752,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Other Joint Reconstruction,24,16,8.4,19.7
54753,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Other Orthopaedic Surgery,18,19,3.1,10.2
54754,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Other Urology Surgery,63,77,8.9,20.5
54755,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Prostate Surgery,37,63,6.9,14.6
54756,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Rectal Surgery,43,23,13.0,25.8
54757,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Shoulder Surgery,28,35,5.6,24.1
54758,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Sinus Surgery,17,12,10.0,14.5
54759,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Skin Surgery,26,8,2.9,14.7
54760,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Skin Tumour Removal,17,38,2.9,9.2
54761,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Tendon Surgery,3,5,4.3,6.4
54762,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Tonsillectomy/Adenoidectomy,16,7,3.9,13.4
54763,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Uterine Surgery,60,124,2.8,6.8
54764,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Varicose Veins Ligation/Stripping,36,12,18.1,27.6
54765,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Vascular Bypass Graft - Non Cardiac,3,5,3.4,15.3
54766,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Vascular Surgery - Other,3,10,1.2,2.2
54767,2015-01-01,Q4,Vancouver Coastal,Richmond Hospital,Wound/Laceration Care,3,6,1.1,4.1
54769,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,Cataract Surgery,330,129,27.0,34.6
54770,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,Cholecystectomy,3,6,10.0,12.9
54771,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,D&C and Related Surgery,3,15,3.1,5.0
54772,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,Dental Surgery,11,11,2.0,8.1
54773,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,Hand/Wrist Surgery,3,7,2.9,5.1
54774,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,Hernia Repair - Abdominal,12,22,4.1,10.9
54775,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,Other Urology Surgery,12,18,2.1,2.4
54776,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,Prostate Surgery,9,6,6.3,8.4
54777,2015-01-01,Q4,Vancouver Coastal,Sechelt Hospital,Uterine Surgery,3,6,12.9,12.9
54779,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,Breast Reduction,9,6,14.9,31.3
54780,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,D&C and Related Surgery,10,22,1.3,2.6
54781,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,Dental Surgery,8,9,2.4,9.8
54782,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,Fracture Repair,3,9,0.4,2.1
54783,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,Knee - ACL Repair,22,34,5.3,10.8
54784,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,Knee - Meniscectomy,38,40,2.8,13.7
54785,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,Other Orthopaedic Surgery,8,10,3.1,29.3
54786,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,Shoulder Surgery,24,16,10.1,21.0
54787,2015-01-01,Q4,Vancouver Coastal,Squamish General Hospital,Uterine Surgery,6,10,1.9,4.3
54788,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,All Other Procedures,82,78,6.9,23.3
54790,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Aortic Aneurysm Repair,3,10,2.2,8.1
54791,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Biopsy in OR,6,7,6.7,11.6
54792,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Bladder Surgery,118,59,17.0,29.2
54793,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Bowel Resection,74,60,4.4,21.0
54794,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Breast Reconstruction,22,16,35.5,45.1
54795,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Cholecystectomy,33,14,5.3,34.0
54796,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Colostomy/Ileostomy,40,22,14.4,35.0
54797,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Cyst/Ganglion Removal,27,7,1.1,30.3
54798,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,D&C and Related Surgery,105,59,8.3,29.0
54799,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Endarterectomy,3,11,1.6,3.4
54800,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Examination Under Anaesthetic,14,7,9.4,22.7
54801,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Excision Lesion/Tumour,51,55,6.7,20.9
54802,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Fallopian Tube/Ovarian Surgery,117,57,13.4,31.0
54803,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Foot/Ankle Surgery,153,35,12.4,39.0
54804,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Fracture Repair,19,9,2.9,9.4
54805,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Hand/Wrist Surgery,61,37,5.9,16.9
54806,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Hernia Repair - Abdominal,93,59,7.3,23.1
54807,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Hip Replacement,40,20,10.8,25.5
54808,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Kidney/Bladder Stone Removal,6,32,2.6,5.5
54809,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Knee - ACL Repair,8,7,5.9,13.6
54810,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Knee - Meniscectomy,8,9,3.3,33.6
54811,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Knee Replacement,63,40,5.4,30.0
54812,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Lipectomy,10,5,43.1,49.9
54813,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Male Reproductive Surgery,5,6,1.7,39.1
54814,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Mastoidectomy,42,26,13.7,34.4
54815,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Nasal Surgery,48,22,35.2,45.4
54816,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Nerve Surgery,16,12,7.8,14.8
54817,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Other Ear Surgery,37,17,4.7,45.8
54818,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Other Joint Reconstruction,161,67,11.7,47.9
54819,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Other Orthopaedic Surgery,235,151,6.0,22.0
54820,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Other Urology Surgery,40,58,3.1,12.2
54821,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Prostate Surgery,22,19,5.9,18.4
54822,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Rectal Surgery,23,5,17.7,46.1
54823,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Shoulder Surgery,80,21,10.7,41.1
54824,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Sinus Surgery,313,99,24.3,48.6
54825,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Skin Surgery,12,6,16.9,40.6
54826,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Skin Tumour Removal,10,5,23.4,38.5
54827,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Tendon Surgery,107,47,11.7,31.4
54828,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Thyroidectomy,62,45,13.0,29.4
54829,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Tonsillectomy/Adenoidectomy,11,6,28.6,37.4
54830,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Tympanoplasty,68,14,14.2,38.7
54831,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Uterine Surgery,338,198,11.1,28.7
54832,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Vaginal Repair,122,53,21.0,33.5
54833,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Varicose Veins Ligation/Stripping,190,30,19.8,46.8
54834,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Vascular Bypass Graft - Non Cardiac,7,11,1.7,5.3
54835,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Vascular Surgery - Other,28,24,2.2,14.2
54836,2015-01-01,Q4,Vancouver Coastal,St. Paul'S Hospital,Wound/Laceration Care,8,6,2.6,9.6
54837,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,All Other Procedures,141,95,9.9,45.9
54839,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Biopsy in OR,7,24,2.6,16.6
54840,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Bladder Surgery,31,46,3.9,10.9
54841,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Bowel Resection,3,7,3.7,19.5
54842,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Breast Reconstruction,142,57,12.0,41.3
54843,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Breast Reduction,40,19,16.0,40.5
54844,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Cholecystectomy,82,50,13.6,34.6
54845,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Cyst/Ganglion Removal,39,34,2.8,16.9
54846,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,D&C and Related Surgery,3,7,10.6,17.5
54847,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Dental Surgery,97,68,6.6,22.9
54848,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Excision Lesion/Tumour,23,25,6.0,35.7
54849,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Facial Bone Reconstruction,33,46,4.2,14.9
54850,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Fallopian Tube/Ovarian Surgery,55,75,9.3,18.2
54851,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Hand/Wrist Surgery,15,21,3.6,9.1
54852,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Hernia Repair - Abdominal,346,133,15.1,30.5
54853,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Hip Replacement,420,242,18.1,31.7
54854,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Kidney/Bladder Stone Removal,8,9,7.7,18.3
54855,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Knee - ACL Repair,51,74,4.6,15.3
54856,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Knee - Meniscectomy,12,56,4.2,14.8
54857,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Knee Arthroscopy,29,16,3.9,19.9
54858,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Knee Replacement,415,201,13.1,33.9
54859,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Laparoscopy,16,20,5.6,14.3
54860,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Ligament Surgery,3,7,2.9,7.7
54861,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Male Reproductive Surgery,35,25,4.6,18.7
54862,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Mastectomy,9,15,2.0,4.6
54863,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Mastoidectomy,10,11,12.9,30.0
54864,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Nasal Surgery,165,73,18.6,41.9
54865,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Nerve Surgery,10,13,4.0,12.6
54866,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Eye Surgery,77,103,6.9,39.0
54867,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Joint Reconstruction,24,22,1.9,11.2
54868,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Orthopaedic Surgery,76,102,2.7,14.0
54869,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Other Urology Surgery,57,88,3.9,9.9
54870,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Parotidectomy,42,17,20.3,45.6
54871,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Prostate Surgery,58,93,5.7,12.9
54872,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Rectal Surgery,65,16,17.0,44.5
54873,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Shoulder Surgery,39,53,5.0,11.3
54874,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Skin Surgery,22,10,10.4,35.8
54875,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Skin Tumour Removal,3,8,6.2,15.5
54876,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Thyroidectomy,12,18,33.1,46.5
54877,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Tonsillectomy/Adenoidectomy,29,39,11.6,24.3
54878,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Tympanoplasty,15,8,17.6,45.2
54879,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Uterine Surgery,129,166,7.9,22.9
54880,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Vaginal Repair,3,9,3.7,20.5
54881,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Varicose Veins Ligation/Stripping,85,43,2.9,47.1
54882,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Vascular Surgery - Other,3,10,13.9,22.1
54883,2015-01-01,Q4,Vancouver Coastal,Ubc Health Sciences Centre,Wound/Laceration Care,15,23,2.7,17.5
54884,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,All Other Procedures,111,151,4.0,18.4
54886,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Aortic Aneurysm Repair,10,31,2.7,7.1
54887,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Biopsy in OR,7,41,2.0,9.9
54888,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Bladder Surgery,23,62,3.4,12.0
54889,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Bowel Resection,29,44,3.1,16.5
54890,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Breast Reconstruction,17,8,9.5,21.7
54891,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,CSF Drainage,3,8,3.1,9.7
54892,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Cataract Surgery,1437,1261,12.7,32.3
54893,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Cholecystectomy,37,21,5.0,23.4
54894,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Colostomy/Ileostomy,11,5,3.9,13.1
54895,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Cranial Surgery,112,119,2.0,36.5
54896,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Endarterectomy,13,19,1.3,3.3
54897,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Esophagectomy,3,5,1.7,3.7
54898,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Excision Lesion/Tumour,63,134,4.6,16.5
54899,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Fallopian Tube/Ovarian Surgery,6,27,4.1,9.0
54900,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Fracture Repair,15,12,4.3,12.3
54901,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Hernia Repair - Abdominal,66,27,14.3,44.0
54902,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Hernia Repair - Hiatal,11,5,2.1,4.9
54903,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Hip Replacement,128,54,13.9,37.8
54904,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Kidney/Bladder Stone Removal,33,65,4.9,14.0
54905,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Knee Replacement,123,37,20.0,49.0
54906,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Laparotomy,10,21,3.7,14.9
54907,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Lens & Vitreous (non-cataract) Surgery,28,125,1.9,7.9
54908,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Lung Surgery,27,82,2.1,5.5
54909,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Male Reproductive Surgery,3,6,2.3,5.1
54910,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Nasal Surgery,11,13,8.3,47.0
54911,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Nerve Surgery,15,18,7.6,19.6
54912,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Oral Cavity & Pharynx Surgery,10,5,4.0,17.5
54913,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Other Eye Surgery,231,272,4.6,17.3
54914,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Other Joint Reconstruction,7,7,2.3,4.6
54915,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Other Orthopaedic Surgery,44,69,1.7,17.3
54916,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Other Urology Surgery,101,105,3.6,12.5
54917,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Parotidectomy,14,7,8.9,40.4
54918,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Prostate Surgery,57,60,4.9,16.7
54919,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Scope of Chest,3,10,3.2,4.8
54920,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Sinus Surgery,46,10,22.0,38.5
54921,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Skin Tumour Removal,5,17,1.0,5.2
54922,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Spinal/Back Surgery,157,113,9.0,34.9
54923,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Thoracotomy,3,14,2.1,5.9
54924,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Thyroidectomy,72,32,15.1,32.0
54925,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Uterine Surgery,33,95,4.3,7.4
54926,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Vaginal Repair,3,8,4.1,8.5
54927,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Vascular Bypass Graft - Non Cardiac,14,27,3.9,13.1
54928,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Vascular Surgery - Other,19,34,2.7,10.3
54929,2015-01-01,Q4,Vancouver Coastal,Vancouver General Hospital,Wound/Laceration Care,24,11,3.4,32.4
56632,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,All Other Procedures,9,19,2.0,7.3
56634,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Biopsy in OR,3,18,2.0,11.7
56635,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Bladder Surgery,58,74,2.3,25.6
56636,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Bowel Resection,19,28,2.6,8.0
56637,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Breast Reconstruction,6,7,3.9,18.9
56638,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Breast Reduction,27,13,14.4,32.2
56639,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Cataract Surgery,917,952,8.6,21.1
56640,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Cholecystectomy,92,57,10.0,28.6
56641,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Cranial Surgery,8,26,0.4,3.1
56642,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Cyst/Ganglion Removal,33,13,9.9,31.4
56643,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,D&C and Related Surgery,51,109,2.6,9.7
56644,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Excision Lesion/Tumour,3,5,23.0,36.0
56645,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Fallopian Tube/Ovarian Surgery,34,39,3.9,31.1
56646,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Foot/Ankle Surgery,23,11,18.0,24.7
56647,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Fracture Repair,6,8,4.7,12.8
56648,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Hand/Wrist Surgery,14,10,5.9,20.0
56649,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Hernia Repair - Abdominal,230,139,11.0,25.5
56650,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Hip Replacement,176,73,23.1,43.5
56651,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Kidney/Bladder Stone Removal,3,6,3.6,4.1
56652,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Knee - ACL Repair,17,38,1.9,7.1
56653,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Knee - Meniscectomy,49,73,2.3,12.0
56654,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Knee Replacement,304,113,23.6,46.0
56655,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Laparoscopy,19,20,4.2,29.7
56656,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Male Reproductive Surgery,15,12,4.0,22.1
56657,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Mastectomy,21,69,2.1,4.9
56658,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Myringotomy,6,14,4.3,7.8
56659,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Nasal Surgery,54,31,11.1,29.3
56660,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Nerve Surgery,15,9,2.7,17.5
56661,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Other Eye Surgery,5,5,4.4,8.0
56662,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Other Orthopaedic Surgery,58,54,4.1,31.4
56663,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Other Urology Surgery,40,73,2.0,7.2
56664,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Prostate Surgery,29,43,4.0,10.6
56665,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Rectal Surgery,80,27,13.1,34.3
56666,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Shoulder Surgery,39,64,2.9,6.0
56667,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Sinus Surgery,37,22,16.9,35.1
56668,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Skin Surgery,3,5,3.4,12.5
56669,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Skin Tumour Removal,22,23,2.6,38.4
56670,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Spinal/Back Surgery,143,160,4.6,18.3
56671,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Thyroidectomy,12,11,3.7,15.0
56672,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Tonsillectomy/Adenoidectomy,45,29,3.6,8.4
56673,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Tympanoplasty,14,17,1.3,12.2
56674,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Uterine Surgery,121,118,8.1,31.7
56675,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Vaginal Repair,19,7,17.3,32.9
56676,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Vascular Bypass Graft - Non Cardiac,3,8,4.0,6.7
56677,2016-01-01,Q1,Vancouver Coastal,Lions Gate Hospital,Wound/Laceration Care,3,6,0.9,21.2
56678,2016-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,All Other Procedures,23,28,8.4,18.4
56680,2016-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Biopsy in OR,26,61,6.3,16.9
56681,2016-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Bladder Surgery,6,10,4.3,7.3
56682,2016-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Bowel Resection,7,14,1.9,6.9
56683,2016-01-01,Q1,Vancouver Coastal,Mount Saint Joseph Hospital,Breast Biopsy,12,27,3.1,7.1
